 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Welcome to HYDRUS-1D                                                  *
 *                                                                      *
 *                                                                      *
 ************************************************************************


 Program parameters
 ==================
 Max. iterations.....................(MIT)...............  0
 No. of observations.................(NOBb)............. 366


 Soil hydraulic properties
 =========================
 Residual moisture content...........(WCR)............     0.032
 Saturated moisture content..........(WCS)............     0.390
 First coefficient...................(ALPHA)..........     0.033
 Second coefficient..................(N)..............     1.450
 Saturated conductivity..............(CONDS).......... .9871E+02
 Pore connectivity factor............(L)..............     0.500


 Observed Quantity 
 ==================
    Obs     Time    Quantity     Type  Position   Weight
   21    101.000       0.28998      0.28809      0.00188     2     0
   23    102.000       0.28353      0.28488     -0.00135     2     0
   25    103.000       0.28101      0.28228     -0.00127     2     0
   27    104.000       0.28616      0.28519      0.00097     2     0
   29    105.000       0.28199      0.28316     -0.00117     2     0
   31    106.000       0.28220      0.28026      0.00194     2     0
   33    107.000       0.27615      0.27656     -0.00041     2     0
   35    108.000       0.27856      0.27931     -0.00075     2     0
   37    109.000       0.27880      0.27688      0.00193     2     0
   39    110.000       0.27503      0.27355      0.00148     2     0
   41    111.000       0.27191      0.27004      0.00187     2     0
   43    112.000       0.26805      0.26715      0.00091     2     0
   45    113.000       0.26403      0.26489     -0.00086     2     0
   47    114.000       0.26444      0.26253      0.00191     2     0
   49    115.000       0.25903      0.25930     -0.00027     2     0
   51    116.000       0.25772      0.25692      0.00080     2     0
   53    117.000       0.26045      0.25950      0.00095     2     0
   55    118.000       0.25819      0.25835     -0.00016     2     0
   57    119.000       0.26318      0.26257      0.00061     2     0
   59    120.000       0.26079      0.25987      0.00092     2     0
   61    121.000       0.25756      0.25719      0.00038     2     0
   63    122.000       0.25758      0.25868     -0.00110     2     0
   65    123.000       0.27122      0.27092      0.00030     2     0
   67    124.000       0.27039      0.26907      0.00132     2     0
   69    125.000       0.26603      0.26672     -0.00070     2     0
   71    126.000       0.26291      0.26306     -0.00015     2     0
   73    127.000       0.26751      0.26795     -0.00043     2     0
   75    128.000       0.26945      0.26760      0.00185     2     0
   77    129.000       0.27057      0.26989      0.00067     2     0
   79    130.000       0.27322      0.27282      0.00041     2     0
   81    131.000       0.27884      0.27961     -0.00077     2     0
   83    132.000       0.28363      0.28309      0.00054     2     0
   85    133.000       0.29067      0.29134     -0.00067     2     0
   87    134.000       0.29192      0.29189      0.00003     2     0
   89    135.000       0.29047      0.29111     -0.00064     2     0
   91    136.000       0.30134      0.30067      0.00067     2     0
   93    137.000       0.31250      0.31192      0.00058     2     0
   95    138.000       0.30306      0.30327     -0.00021     2     0
   97    139.000       0.29349      0.29309      0.00040     2     0
   99    140.000       0.28266      0.28376     -0.00110     2     0
  101    141.000       0.27400      0.27550     -0.00149     2     0
  103    142.000       0.26845      0.26801      0.00044     2     0
  105    143.000       0.26388      0.26371      0.00017     2     0
  107    144.000       0.26120      0.26056      0.00063     2     0
  109    145.000       0.26025      0.25787      0.00238     2     0
  111    146.000       0.26605      0.26511      0.00094     2     0
  113    147.000       0.30613      0.30704     -0.00092     2     0
  115    148.000       0.31652      0.31541      0.00111     2     0
  117    149.000       0.31974      0.32106     -0.00131     2     0
  119    150.000       0.30698      0.30744     -0.00046     2     0
  121    151.000       0.29632      0.29639     -0.00007     2     0
  123    152.000       0.28957      0.28786      0.00171     2     0
  125    153.000       0.28032      0.28107     -0.00075     2     0
  127    154.000       0.27471      0.27553     -0.00082     2     0
  129    155.000       0.27850      0.27860     -0.00010     2     0
  131    156.000       0.27403      0.27469     -0.00066     2     0
  133    157.000       0.27095      0.26982      0.00113     2     0
  135    158.000       0.26277      0.26385     -0.00108     2     0
  137    159.000       0.25835      0.25949     -0.00115     2     0
  139    160.000       0.25570      0.25614     -0.00044     2     0
  141    161.000       0.25318      0.25368     -0.00049     2     0
  143    162.000       0.25350      0.25158      0.00193     2     0
  145    163.000       0.25084      0.24990      0.00095     2     0
  147    164.000       0.24879      0.24871      0.00009     2     0
  149    165.000       0.24848      0.24970     -0.00123     2     0
  151    166.000       0.24804      0.24719      0.00085     2     0
  153    167.000       0.24476      0.24576     -0.00100     2     0
  155    168.000       0.24326      0.24480     -0.00155     2     0
  157    169.000       0.24496      0.24377      0.00119     2     0
  159    170.000       0.24283      0.24251      0.00032     2     0
  161    171.000       0.24941      0.24849      0.00092     2     0
  163    172.000       0.24533      0.24501      0.00032     2     0
  165    173.000       0.24260      0.24175      0.00086     2     0
  167    174.000       0.24151      0.24216     -0.00065     2     0
  169    175.000       0.24066      0.24169     -0.00104     2     0
  171    176.000       0.24158      0.24089      0.00068     2     0
  173    177.000       0.23675      0.23755     -0.00080     2     0
  175    178.000       0.23514      0.23584     -0.00069     2     0
  177    179.000       0.23720      0.23765     -0.00045     2     0
  179    180.000       0.25272      0.25270      0.00002     2     0
  181    181.000       0.25799      0.25834     -0.00035     2     0
  183    182.000       0.25387      0.25525     -0.00137     2     0
  185    183.000       0.25993      0.26057     -0.00064     2     0
  187    184.000       0.25439      0.25661     -0.00222     2     0
  189    185.000       0.25376      0.25314      0.00063     2     0
  191    186.000       0.24959      0.25119     -0.00160     2     0
  193    187.000       0.24526      0.24636     -0.00111     2     0
  195    188.000       0.24577      0.24572      0.00005     2     0
  197    189.000       0.26430      0.26504     -0.00074     2     0
  199    190.000       0.26834      0.26679      0.00154     2     0
  201    191.000       0.27229      0.27358     -0.00129     2     0
  203    192.000       0.27501      0.27474      0.00027     2     0
  205    193.000       0.27332      0.27336     -0.00004     2     0
  207    194.000       0.26965      0.27082     -0.00117     2     0
  209    195.000       0.27322      0.27270      0.00052     2     0
  211    196.000       0.26862      0.26879     -0.00017     2     0
  213    197.000       0.26488      0.26411      0.00077     2     0
  215    198.000       0.26453      0.26371      0.00082     2     0
  217    199.000       0.26038      0.25821      0.00217     2     0
  219    200.000       0.25648      0.25514      0.00134     2     0
  221    201.000       0.25592      0.25629     -0.00037     2     0
  223    202.000       0.26519      0.26543     -0.00024     2     0
  225    203.000       0.27161      0.27051      0.00110     2     0
  227    204.000       0.27223      0.27157      0.00066     2     0
  229    205.000       0.26826      0.26762      0.00064     2     0
  231    206.000       0.26146      0.26307     -0.00161     2     0
  233    207.000       0.25873      0.25875     -0.00002     2     0
  235    208.000       0.25599      0.25673     -0.00074     2     0
  237    209.000       0.25473      0.25446      0.00028     2     0
  239    210.000       0.27735      0.27745     -0.00010     2     0
  241    211.000       0.31210      0.31119      0.00091     2     0
  243    212.000       0.32045      0.32013      0.00032     2     0
  245    213.000       0.30427      0.30349      0.00079     2     0
  247    214.000       0.29677      0.29724     -0.00047     2     0
  249    215.000       0.33903      0.33997     -0.00094     2     0
  251    216.000       0.31576      0.31617     -0.00041     2     0
  253    217.000       0.31215      0.31217     -0.00002     2     0
  255    218.000       0.29973      0.29935      0.00038     2     0
  257    219.000       0.29233      0.29008      0.00226     2     0
  259    220.000       0.28184      0.28188     -0.00004     2     0
  261    221.000       0.27476      0.27571     -0.00095     2     0
  263    222.000       0.27001      0.27036     -0.00035     2     0
  265    223.000       0.28063      0.28109     -0.00046     2     0
  267    224.000       0.28395      0.28347      0.00048     2     0
  269    225.000       0.28740      0.28894     -0.00154     2     0
  271    226.000       0.28620      0.28614      0.00007     2     0
  273    227.000       0.28433      0.28418      0.00015     2     0
  275    228.000       0.28294      0.28271      0.00023     2     0
  277    229.000       0.27666      0.27726     -0.00060     2     0
  279    230.000       0.27256      0.27280     -0.00024     2     0
  281    231.000       0.26808      0.26950     -0.00142     2     0
  283    232.000       0.27100      0.27149     -0.00049     2     0
  285    233.000       0.26838      0.26892     -0.00054     2     0
  287    234.000       0.26730      0.26688      0.00041     2     0
  289    235.000       0.27095      0.27211     -0.00116     2     0
  291    236.000       0.27314      0.27236      0.00078     2     0
  293    237.000       0.27100      0.26951      0.00149     2     0
  295    238.000       0.26940      0.27146     -0.00207     2     0
  297    239.000       0.28011      0.27968      0.00042     2     0
  299    240.000       0.27660      0.27593      0.00068     2     0
  301    241.000       0.28446      0.28509     -0.00064     2     0
  303    242.000       0.29327      0.29367     -0.00040     2     0
  305    243.000       0.30781      0.30794     -0.00013     2     0
  307    244.000       0.31562      0.31592     -0.00030     2     0
  309    245.000       0.31382      0.31413     -0.00031     2     0
  311    246.000       0.30004      0.30172     -0.00168     2     0
  313    247.000       0.29234      0.29118      0.00116     2     0
  315    248.000       0.28453      0.28345      0.00108     2     0
  317    249.000       0.27706      0.27788     -0.00082     2     0
  319    250.000       0.27126      0.27273     -0.00147     2     0
  321    251.000       0.26836      0.26784      0.00052     2     0
  323    252.000       0.28004      0.28062     -0.00058     2     0
  325    253.000       0.27886      0.27872      0.00014     2     0
  327    254.000       0.28397      0.28430     -0.00032     2     0
  329    255.000       0.28499      0.28430      0.00069     2     0
  331    256.000       0.30792      0.30722      0.00070     2     0
  333    257.000       0.30979      0.31052     -0.00073     2     0
  335    258.000       0.29804      0.29943     -0.00139     2     0
  337    259.000       0.28918      0.29076     -0.00159     2     0
  339    260.000       0.28470      0.28409      0.00061     2     0
  341    261.000       0.27785      0.27904     -0.00119     2     0
  343    262.000       0.27429      0.27479     -0.00051     2     0
  345    263.000       0.28296      0.28356     -0.00059     2     0
  347    264.000       0.29100      0.29105     -0.00005     2     0
  349    265.000       0.29204      0.29398     -0.00194     2     0
  351    266.000       0.29006      0.28987      0.00019     2     0
  353    267.000       0.29158      0.29106      0.00052     2     0
  355    268.000       0.28873      0.28864      0.00009     2     0
  357    269.000       0.28535      0.28566     -0.00031     2     0
  359    270.000       0.28116      0.28107      0.00010     2     0
  361    271.000       0.27679      0.27639      0.00040     2     0
  363    272.000       0.26974      0.27251     -0.00277     2     0
  365    273.000       0.27887      0.27691      0.00195     2     0
    1     91.000       0.26475      0.26515     -0.00040     2     0
    3     92.000       0.26384      0.26261      0.00122     2     0
    5     93.000       0.26062      0.26041      0.00021     2     0
    7     94.000       0.25936      0.25838      0.00098     2     0
    9     95.000       0.27454      0.27419      0.00036     2     0
   11     96.000       0.28396      0.28325      0.00071     2     0
   13     97.000       0.28048      0.28047      0.00001     2     0
   15     98.000       0.29221      0.29043      0.00179     2     0
   17     99.000       0.29279      0.29266      0.00013     2     0
   19    100.000       0.29283      0.29243      0.00040     2     0
   21    101.000       0.28998      0.28809      0.00188     2     0
   23    102.000       0.28353      0.28488     -0.00135     2     0
   25    103.000       0.28101      0.28228     -0.00127     2     0
   27    104.000       0.28616      0.28519      0.00097     2     0
   29    105.000       0.28199      0.28316     -0.00117     2     0
   31    106.000       0.28220      0.28026      0.00194     2     0
   33    107.000       0.27615      0.27656     -0.00041     2     0
   35    108.000       0.27856      0.27931     -0.00075     2     0
   37    109.000       0.27880      0.27688      0.00193     2     0
   39    110.000       0.27503      0.27355      0.00148     2     0
   41    111.000       0.27191      0.27004      0.00187     2     0
   43    112.000       0.26805      0.26715      0.00091     2     0
   45    113.000       0.26403      0.26489     -0.00086     2     0
   47    114.000       0.26444      0.26253      0.00191     2     0
   49    115.000       0.25903      0.25930     -0.00027     2     0
   51    116.000       0.25772      0.25692      0.00080     2     0
   53    117.000       0.26045      0.25950      0.00095     2     0
   55    118.000       0.25819      0.25835     -0.00016     2     0
   57    119.000       0.26318      0.26257      0.00061     2     0
   59    120.000       0.26079      0.25987      0.00092     2     0
   61    121.000       0.25756      0.25719      0.00038     2     0
   63    122.000       0.25758      0.25868     -0.00110     2     0
   65    123.000       0.27122      0.27092      0.00030     2     0
   67    124.000       0.27039      0.26907      0.00132     2     0
   69    125.000       0.26603      0.26672     -0.00070     2     0
   71    126.000       0.26291      0.26306     -0.00015     2     0
   73    127.000       0.26751      0.26795     -0.00043     2     0
   75    128.000       0.26945      0.26760      0.00185     2     0
   77    129.000       0.27057      0.26989      0.00067     2     0
   79    130.000       0.27322      0.27282      0.00041     2     0
   81    131.000       0.27884      0.27961     -0.00077     2     0
   83    132.000       0.28363      0.28309      0.00054     2     0
   85    133.000       0.29067      0.29134     -0.00067     2     0
   87    134.000       0.29192      0.29189      0.00003     2     0
   89    135.000       0.29047      0.29111     -0.00064     2     0
   91    136.000       0.30134      0.30067      0.00067     2     0
   93    137.000       0.31250      0.31192      0.00058     2     0
   95    138.000       0.30306      0.30327     -0.00021     2     0
   97    139.000       0.29349      0.29309      0.00040     2     0
   99    140.000       0.28266      0.28376     -0.00110     2     0
  101    141.000       0.27400      0.27550     -0.00149     2     0
  103    142.000       0.26845      0.26801      0.00044     2     0
  105    143.000       0.26388      0.26371      0.00017     2     0
  107    144.000       0.26120      0.26056      0.00063     2     0
  109    145.000       0.26025      0.25787      0.00238     2     0
  111    146.000       0.26605      0.26511      0.00094     2     0
  113    147.000       0.30613      0.30704     -0.00092     2     0
  115    148.000       0.31652      0.31541      0.00111     2     0
  117    149.000       0.31974      0.32106     -0.00131     2     0
  119    150.000       0.30698      0.30744     -0.00046     2     0
  121    151.000       0.29632      0.29639     -0.00007     2     0
  123    152.000       0.28957      0.28786      0.00171     2     0
  125    153.000       0.28032      0.28107     -0.00075     2     0
  127    154.000       0.27471      0.27553     -0.00082     2     0
  129    155.000       0.27850      0.27860     -0.00010     2     0
  131    156.000       0.27403      0.27469     -0.00066     2     0
  133    157.000       0.27095      0.26982      0.00113     2     0
  135    158.000       0.26277      0.26385     -0.00108     2     0
  137    159.000       0.25835      0.25949     -0.00115     2     0
  139    160.000       0.25570      0.25614     -0.00044     2     0
  141    161.000       0.25318      0.25368     -0.00049     2     0
  143    162.000       0.25350      0.25158      0.00193     2     0
  145    163.000       0.25084      0.24990      0.00095     2     0
  147    164.000       0.24879      0.24871      0.00009     2     0
  149    165.000       0.24848      0.24970     -0.00123     2     0
  151    166.000       0.24804      0.24719      0.00085     2     0
  153    167.000       0.24476      0.24576     -0.00100     2     0
  155    168.000       0.24326      0.24480     -0.00155     2     0
  157    169.000       0.24496      0.24377      0.00119     2     0
  159    170.000       0.24283      0.24251      0.00032     2     0
  161    171.000       0.24941      0.24849      0.00092     2     0
  163    172.000       0.24533      0.24501      0.00032     2     0
  165    173.000       0.24260      0.24175      0.00086     2     0
  167    174.000       0.24151      0.24216     -0.00065     2     0
  169    175.000       0.24066      0.24169     -0.00104     2     0
  171    176.000       0.24158      0.24089      0.00068     2     0
  173    177.000       0.23675      0.23755     -0.00080     2     0
  175    178.000       0.23514      0.23584     -0.00069     2     0
  177    179.000       0.23720      0.23765     -0.00045     2     0
  179    180.000       0.25272      0.25270      0.00002     2     0
  181    181.000       0.25799      0.25834     -0.00035     2     0
  183    182.000       0.25387      0.25525     -0.00137     2     0
  185    183.000       0.25993      0.26057     -0.00064     2     0
  187    184.000       0.25439      0.25661     -0.00222     2     0
  189    185.000       0.25376      0.25314      0.00063     2     0
  191    186.000       0.24959      0.25119     -0.00160     2     0
  193    187.000       0.24526      0.24636     -0.00111     2     0
  195    188.000       0.24577      0.24572      0.00005     2     0
  197    189.000       0.26430      0.26504     -0.00074     2     0
  199    190.000       0.26834      0.26679      0.00154     2     0
  201    191.000       0.27229      0.27358     -0.00129     2     0
  203    192.000       0.27501      0.27474      0.00027     2     0
  205    193.000       0.27332      0.27336     -0.00004     2     0
  207    194.000       0.26965      0.27082     -0.00117     2     0
  209    195.000       0.27322      0.27270      0.00052     2     0
  211    196.000       0.26862      0.26879     -0.00017     2     0
  213    197.000       0.26488      0.26411      0.00077     2     0
  215    198.000       0.26453      0.26371      0.00082     2     0
  217    199.000       0.26038      0.25821      0.00217     2     0
  219    200.000       0.25648      0.25514      0.00134     2     0
  221    201.000       0.25592      0.25629     -0.00037     2     0
  223    202.000       0.26519      0.26543     -0.00024     2     0
  225    203.000       0.27161      0.27051      0.00110     2     0
  227    204.000       0.27223      0.27157      0.00066     2     0
  229    205.000       0.26826      0.26762      0.00064     2     0
  231    206.000       0.26146      0.26307     -0.00161     2     0
  233    207.000       0.25873      0.25875     -0.00002     2     0
  235    208.000       0.25599      0.25673     -0.00074     2     0
  237    209.000       0.25473      0.25446      0.00028     2     0
  239    210.000       0.27735      0.27745     -0.00010     2     0
  241    211.000       0.31210      0.31119      0.00091     2     0
  243    212.000       0.32045      0.32013      0.00032     2     0
  245    213.000       0.30427      0.30349      0.00079     2     0
  247    214.000       0.29677      0.29724     -0.00047     2     0
  249    215.000       0.33903      0.33997     -0.00094     2     0
  251    216.000       0.31576      0.31617     -0.00041     2     0
  253    217.000       0.31215      0.31217     -0.00002     2     0
  255    218.000       0.29973      0.29935      0.00038     2     0
  257    219.000       0.29233      0.29008      0.00226     2     0
  259    220.000       0.28184      0.28188     -0.00004     2     0
  261    221.000       0.27476      0.27571     -0.00095     2     0
  263    222.000       0.27001      0.27036     -0.00035     2     0
  265    223.000       0.28063      0.28109     -0.00046     2     0
  267    224.000       0.28395      0.28347      0.00048     2     0
  269    225.000       0.28740      0.28894     -0.00154     2     0
  271    226.000       0.28620      0.28614      0.00007     2     0
  273    227.000       0.28433      0.28418      0.00015     2     0
  275    228.000       0.28294      0.28271      0.00023     2     0
  277    229.000       0.27666      0.27726     -0.00060     2     0
  279    230.000       0.27256      0.27280     -0.00024     2     0
  281    231.000       0.26808      0.26950     -0.00142     2     0
  283    232.000       0.27100      0.27149     -0.00049     2     0
  285    233.000       0.26838      0.26892     -0.00054     2     0
  287    234.000       0.26730      0.26688      0.00041     2     0
  289    235.000       0.27095      0.27211     -0.00116     2     0
  291    236.000       0.27314      0.27236      0.00078     2     0
  293    237.000       0.27100      0.26951      0.00149     2     0
  295    238.000       0.26940      0.27146     -0.00207     2     0
  297    239.000       0.28011      0.27968      0.00042     2     0
  299    240.000       0.27660      0.27593      0.00068     2     0
  301    241.000       0.28446      0.28509     -0.00064     2     0
  303    242.000       0.29327      0.29367     -0.00040     2     0
  305    243.000       0.30781      0.30794     -0.00013     2     0
  307    244.000       0.31562      0.31592     -0.00030     2     0
  309    245.000       0.31382      0.31413     -0.00031     2     0
  311    246.000       0.30004      0.30172     -0.00168     2     0
  313    247.000       0.29234      0.29118      0.00116     2     0
  315    248.000       0.28453      0.28345      0.00108     2     0
  317    249.000       0.27706      0.27788     -0.00082     2     0
  319    250.000       0.27126      0.27273     -0.00147     2     0
  321    251.000       0.26836      0.26784      0.00052     2     0
  323    252.000       0.28004      0.28062     -0.00058     2     0
  325    253.000       0.27886      0.27872      0.00014     2     0
  327    254.000       0.28397      0.28430     -0.00032     2     0
  329    255.000       0.28499      0.28430      0.00069     2     0
  331    256.000       0.30792      0.30722      0.00070     2     0
  333    257.000       0.30979      0.31052     -0.00073     2     0
  335    258.000       0.29804      0.29943     -0.00139     2     0
  337    259.000       0.28918      0.29076     -0.00159     2     0
  339    260.000       0.28470      0.28409      0.00061     2     0
  341    261.000       0.27785      0.27904     -0.00119     2     0
  343    262.000       0.27429      0.27479     -0.00051     2     0
  345    263.000       0.28296      0.28356     -0.00059     2     0
  347    264.000       0.29100      0.29105     -0.00005     2     0
  349    265.000       0.29204      0.29398     -0.00194     2     0
  351    266.000       0.29006      0.28987      0.00019     2     0
  353    267.000       0.29158      0.29106      0.00052     2     0
  355    268.000       0.28873      0.28864      0.00009     2     0
  357    269.000       0.28535      0.28566     -0.00031     2     0
  359    270.000       0.28116      0.28107      0.00010     2     0
  361    271.000       0.27679      0.27639      0.00040     2     0
  363    272.000       0.26974      0.27251     -0.00277     2     0
  365    273.000       0.27887      0.27691      0.00195     2     0


  Pressure    Log P      WC       Rel K     Log RK   Abs K    Log KA     Diffus     Log D
 0.000E+00            0.3900    0.100E+01            0.987E+02
 0.141E+01   0.150    0.3887    0.560E+00  -0.252    0.553E+02   1.743    0.420E+05   4.623
 0.168E+01   0.225    0.3883    0.531E+00  -0.275    0.524E+02   1.719    0.369E+05   4.567
 0.200E+01   0.300    0.3879    0.499E+00  -0.302    0.493E+02   1.693    0.323E+05   4.510
 0.237E+01   0.375    0.3873    0.467E+00  -0.331    0.461E+02   1.664    0.282E+05   4.450
 0.282E+01   0.450    0.3865    0.433E+00  -0.363    0.428E+02   1.631    0.244E+05   4.388
 0.335E+01   0.525    0.3856    0.399E+00  -0.399    0.394E+02   1.595    0.210E+05   4.323
 0.398E+01   0.600    0.3843    0.363E+00  -0.440    0.359E+02   1.555    0.180E+05   4.255
 0.473E+01   0.675    0.3828    0.327E+00  -0.485    0.323E+02   1.509    0.153E+05   4.184
 0.562E+01   0.750    0.3809    0.291E+00  -0.535    0.288E+02   1.459    0.129E+05   4.110
 0.668E+01   0.825    0.3784    0.256E+00  -0.592    0.252E+02   1.402    0.108E+05   4.032
 0.794E+01   0.900    0.3754    0.221E+00  -0.656    0.218E+02   1.339    0.893E+04   3.951
 0.944E+01   0.975    0.3717    0.187E+00  -0.727    0.185E+02   1.267    0.734E+04   3.866
 0.112E+02   1.050    0.3672    0.156E+00  -0.807    0.154E+02   1.187    0.598E+04   3.777
 0.133E+02   1.125    0.3617    0.127E+00  -0.897    0.125E+02   1.098    0.482E+04   3.683
 0.158E+02   1.200    0.3552    0.101E+00  -0.997    0.995E+01   0.998    0.386E+04   3.586
 0.188E+02   1.275    0.3475    0.781E-01  -1.108    0.771E+01   0.887    0.306E+04   3.486
 0.224E+02   1.350    0.3388    0.589E-01  -1.230    0.581E+01   0.764    0.241E+04   3.381
 0.266E+02   1.425    0.3289    0.432E-01  -1.364    0.427E+01   0.630    0.188E+04   3.273
 0.316E+02   1.500    0.3179    0.309E-01  -1.510    0.305E+01   0.484    0.145E+04   3.162
 0.376E+02   1.575    0.3060    0.215E-01  -1.668    0.212E+01   0.326    0.112E+04   3.049
 0.447E+02   1.650    0.2934    0.146E-01  -1.836    0.144E+01   0.158    0.857E+03   2.933
 0.531E+02   1.725    0.2802    0.965E-02  -2.015    0.953E+00  -0.021    0.654E+03   2.815
 0.631E+02   1.800    0.2667    0.626E-02  -2.203    0.618E+00  -0.209    0.497E+03   2.696
 0.750E+02   1.875    0.2532    0.399E-02  -2.399    0.394E+00  -0.405    0.376E+03   2.575
 0.891E+02   1.950    0.2397    0.250E-02  -2.602    0.247E+00  -0.608    0.284E+03   2.454
 0.106E+03   2.025    0.2265    0.154E-02  -2.812    0.152E+00  -0.817    0.214E+03   2.331
 0.126E+03   2.100    0.2137    0.943E-03  -3.026    0.931E-01  -1.031    0.161E+03   2.208
 0.150E+03   2.175    0.2015    0.571E-03  -3.244    0.563E-01  -1.249    0.121E+03   2.084
 0.178E+03   2.250    0.1898    0.343E-03  -3.465    0.338E-01  -1.471    0.912E+02   1.960
 0.211E+03   2.325    0.1787    0.204E-03  -3.689    0.202E-01  -1.695    0.685E+02   1.836
 0.251E+03   2.400    0.1683    0.121E-03  -3.916    0.120E-01  -1.921    0.514E+02   1.711
 0.299E+03   2.475    0.1585    0.718E-04  -4.144    0.709E-02  -2.149    0.385E+02   1.586
 0.355E+03   2.550    0.1493    0.424E-04  -4.373    0.418E-02  -2.379    0.289E+02   1.461
 0.422E+03   2.625    0.1407    0.249E-04  -4.604    0.246E-02  -2.609    0.217E+02   1.336
 0.501E+03   2.700    0.1328    0.146E-04  -4.835    0.144E-02  -2.841    0.162E+02   1.210
 0.596E+03   2.775    0.1253    0.857E-05  -5.067    0.846E-03  -3.073    0.122E+02   1.085
 0.708E+03   2.850    0.1184    0.502E-05  -5.299    0.495E-03  -3.305    0.911E+01   0.960
 0.841E+03   2.925    0.1120    0.294E-05  -5.532    0.290E-03  -3.538    0.682E+01   0.834
 0.100E+04   3.000    0.1061    0.172E-05  -5.766    0.169E-03  -3.771    0.511E+01   0.709
 0.119E+04   3.075    0.1006    0.100E-05  -5.999    0.989E-04  -4.005    0.383E+01   0.583
 0.141E+04   3.150    0.0955    0.585E-06  -6.233    0.578E-04  -4.238    0.287E+01   0.457
 0.168E+04   3.225    0.0907    0.342E-06  -6.467    0.337E-04  -4.472    0.215E+01   0.332
 0.200E+04   3.300    0.0864    0.199E-06  -6.701    0.197E-04  -4.706    0.161E+01   0.206
 0.237E+04   3.375    0.0823    0.116E-06  -6.935    0.115E-04  -4.940    0.120E+01   0.081
 0.282E+04   3.450    0.0785    0.678E-07  -7.169    0.669E-05  -5.174    0.902E+00  -0.045
 0.335E+04   3.525    0.0751    0.395E-07  -7.403    0.390E-05  -5.409    0.675E+00  -0.170
 0.398E+04   3.600    0.0719    0.231E-07  -7.637    0.228E-05  -5.643    0.506E+00  -0.296
 0.473E+04   3.675    0.0689    0.134E-07  -7.871    0.133E-05  -5.877    0.379E+00  -0.422
 0.562E+04   3.750    0.0661    0.784E-08  -8.106    0.774E-06  -6.111    0.284E+00  -0.547
 0.668E+04   3.825    0.0636    0.457E-08  -8.340    0.451E-06  -6.345    0.212E+00  -0.673
 0.794E+04   3.900    0.0612    0.267E-08  -8.574    0.263E-06  -6.580    0.159E+00  -0.798
 0.944E+04   3.975    0.0590    0.155E-08  -8.808    0.153E-06  -6.814    0.119E+00  -0.924
 0.112E+05   4.050    0.0570    0.905E-09  -9.043    0.894E-07  -7.049    0.891E-01  -1.050
 0.133E+05   4.125    0.0551    0.528E-09  -9.277    0.521E-07  -7.283    0.668E-01  -1.175
 0.158E+05   4.200    0.0534    0.308E-09  -9.512    0.304E-07  -7.517    0.500E-01  -1.301
 0.188E+05   4.275    0.0518    0.179E-09  -9.746    0.177E-07  -7.752    0.374E-01  -1.427
 0.224E+05   4.350    0.0503    0.105E-09  -9.980    0.103E-07  -7.986    0.280E-01  -1.552
 0.266E+05   4.425    0.0490    0.610E-10 -10.215    0.602E-08  -8.220    0.210E-01  -1.678
 0.316E+05   4.500    0.0477    0.356E-10 -10.449    0.351E-08  -8.455    0.157E-01  -1.804
 0.376E+05   4.575    0.0465    0.207E-10 -10.683    0.205E-08  -8.689    0.118E-01  -1.929
 0.447E+05   4.650    0.0454    0.121E-10 -10.918    0.119E-08  -8.923    0.882E-02  -2.055
 0.531E+05   4.725    0.0444    0.704E-11 -11.152    0.695E-09  -9.158    0.660E-02  -2.180
 0.631E+05   4.800    0.0435    0.411E-11 -11.387    0.405E-09  -9.392    0.494E-02  -2.306
 0.750E+05   4.875    0.0426    0.239E-11 -11.621    0.236E-09  -9.627    0.370E-02  -2.432
 0.891E+05   4.950    0.0418    0.140E-11 -11.855    0.138E-09  -9.861    0.277E-02  -2.557
 0.106E+06   5.025    0.0411    0.814E-12 -12.090    0.803E-10 -10.095    0.208E-02  -2.683
 0.126E+06   5.100    0.0404    0.474E-12 -12.324    0.468E-10 -10.330    0.155E-02  -2.808
 0.150E+06   5.175    0.0398    0.276E-12 -12.558    0.273E-10 -10.564    0.116E-02  -2.934
 0.178E+06   5.250    0.0392    0.161E-12 -12.793    0.159E-10 -10.798    0.872E-03  -3.060
 0.211E+06   5.325    0.0387    0.939E-13 -13.027    0.927E-11 -11.033    0.653E-03  -3.185
 0.251E+06   5.400    0.0382    0.548E-13 -13.261    0.541E-11 -11.267    0.489E-03  -3.311
 0.298E+06   5.475    0.0377    0.319E-13 -13.496    0.315E-11 -11.502    0.366E-03  -3.437
 0.355E+06   5.550    0.0373    0.186E-13 -13.730    0.184E-11 -11.736    0.274E-03  -3.562
 0.422E+06   5.625    0.0369    0.108E-13 -13.965    0.107E-11 -11.970    0.205E-03  -3.688
 0.501E+06   5.700    0.0365    0.632E-14 -14.199    0.624E-12 -12.205    0.154E-03  -3.813
 
 Inverse solution calculation time [sec]  0.170000001788139     
